Tipo,Area,DATA,Empresa,Linha,Soma de Passageiros Pagtes Em Dinheiro,Soma de Passageiros Pagtes Comum,Soma de Passageiros Pgts Bu Comum M,Soma de Passageiros Pagtes Estudante,Soma de Passageiros Pgts Bu Est Mensal,Soma de Passageiros Pagtes Bu Vt,Soma de Passageiros Pgts Bu Vt Mensal,Soma de Passageiros Pagtes Int M/Cptm,Soma de Passageiros Pgts Int M/Cptm M,Soma de Passageiros Int Ônibus->Ônibus,Soma de Passageiros Pagantes,Soma de Passageiros Com Gratuidade,Soma de Passageiros Com Gratuidade Est,Soma de Tot Passageiros Transportados
CONCESSAO,AREA 1,Jan-18,GATO PRETO,800001 - TERM LAPA/PCA RAMOS DE AZEVEDO,8927,26056,4237,731,3,19568,26,4546,14,50449,64108,26157,512,141226
CONCESSAO,AREA 1,Jan-18,GATO PRETO,800010 - TERM LAPA/PCA RAMOS,3285,8483,2393,201,0,5598,848,1320,580,15614,22708,8755,5,47082
CONCESSAO,AREA 1,Jan-18,GATO PRETO,830001 - TERM PIRITUBA/TERM LAPA,850,3214,482,53,0,2299,0,904,0,7444,7802,2979,107,18332
CONCESSAO,AREA 1,Jan-18,GATO PRETO,830010 - TERM PIRITUBA/TERM LAPA,248,890,205,21,3,667,111,342,63,2093,2550,805,0,5448
CONCESSAO,AREA 1,Jan-18,GATO PRETO,853810 - VILA IARA/PAISSANDU,2336,8417,901,152,0,7200,137,270,57,7614,19470,5861,85,33030
CONCESSAO,AREA 1,Jan-18,GATO PRETO,853821 - FREGUESIA DO O/PÇA PEDRO CORAZ,2,17,0,0,0,22,2,0,1,24,44,37,0,105
CONCESSAO,AREA 1,Jan-18,GATO PRETO,854210 - BRASILANDIA/PCA DO CORREIO,13656,42057,4815,609,3,33090,765,2788,354,41017,98137,32779,459,172392
CONCESSAO,AREA 1,Jan-18,GATO PRETO,854221 - BRASILANDIA/TERMINAL LAPA,1000,2597,536,34,1,2399,134,138,61,3556,6900,3284,35,13775
CONCESSAO,AREA 1,Jan-18,GATO PRETO,854510 - PENTEADO/METRO BARRA FUNDA,6254,21178,3117,351,1,17805,403,5127,177,27657,54413,20870,318,103258
CONCESSAO,AREA 1,Jan-18,GATO PRETO,901410 - MORRO GRANDE/TERMINAL LAPA,12202,34660,4932,695,20,28843,743,8844,432,53429,91371,33769,541,179110
CONCESSAO,AREA 1,Jan-18,GATO PRETO,901442 - BNH PORTUGUESA/TERMINAL LAPA,103,1020,82,36,1,1230,17,0,8,812,2497,346,6,3661
CONCESSAO,AREA 1,Jan-18,GATO PRETO,916210 - JD.ALMANARA/RIO BRANCO,1311,6176,948,91,0,4343,178,11,65,9294,13123,6370,76,28863
CONCESSAO,AREA 1,Jan-18,GATO PRETO,917M10 - MORRO GRANDE/METRO ANA ROSA,12687,40333,5556,1230,1,32721,609,3627,347,50033,97111,25324,354,172822
CONCESSAO,AREA 1,Jan-18,GATO PRETO,917M31 - MORRO GRANDE/METRO ANA ROSA,1053,4450,492,140,1,4723,68,153,40,4283,11120,1511,34,16948
CONCESSAO,AREA 1,Jan-18,GATO PRETO,938L10 - TTVN CACHOEIRINHA/LAPA,12960,38624,6710,393,2,38223,1494,13187,511,109888,112104,26067,793,248852
CONCESSAO,AREA 1,Jan-18,GATO PRETO,978A10 - TTVN CACHOEIRINHA/MBARRA FUNDA,15480,49213,12891,970,11,64063,2046,51980,2958,149821,199612,35099,1299,385831
CONCESSAO,AREA 1,Jan-18,GATO PRETO,N10511 - TERM CACHOEIRINHA/TERM LAPA,818,1415,323,3,0,998,129,111,33,4022,3830,757,19,8628
CONCESSAO,AREA 1,Jan-18,GATO PRETO,N10611 - T PQ D PEDRO /MET BARRA FUNDA,3,15,1,0,0,12,0,2,1,11,34,6,0,51
CONCESSAO,AREA 1,Jan-18,GATO PRETO,N14311 - METRO BARRA FUNDA/MORRO GRANDE,222,516,133,5,0,831,29,156,30,542,1922,260,7,2731
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,101910 - SOL NASCENTE/TERMINAL PIRITUBA,2748,9977,819,191,1,9053,4,2248,0,13853,25041,5596,326,44816
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,119L01 - VILA SULINA/TERMINAL LAPA,154,593,22,1,0,714,0,134,0,373,1618,97,5,2093
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,129F10 - CONEX PETRON PORT/M BARRA FUND,16203,53757,12414,1453,12,53761,2159,37281,1980,176532,179020,54884,1384,411820
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,129F41 - CON PETRON PORT/PCA DO CORREIO,845,4290,710,80,0,4579,137,205,60,7894,10906,1483,37,20320
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,189610 - JARAGUA/PRAÇA RAMOS DE AZEVEDO,1445,3238,273,71,1,2598,0,500,0,3335,8126,2121,0,13582
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,189L10 - VILA LORIO/LAPA,12182,47599,11399,689,16,43202,2393,27802,1431,212602,146713,45747,1267,406329
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,199D10 - VILA LORIO/TERMINAL PINHEIROS,19655,69217,11781,1464,10,53040,1159,10814,640,109735,167780,35977,672,314164
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,209P01 - CACHOEIRINHA/TERM PINHEIROS,9136,32014,7207,655,3,33273,1208,10665,944,77273,95105,14515,523,187416
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800010 - TERM LAPA/PCA RAMOS,12279,33847,6477,903,11,25080,866,5907,535,65071,85905,34653,525,186154
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800110 - VILA PIAUI/TERM LAPA,6991,12078,1588,181,0,13104,200,4303,209,18678,38654,8720,187,66239
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800210 - DOMITILA/TERM LAPA,7206,18695,1954,321,1,12038,440,5345,131,25190,46131,11859,290,83470
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800310 - V REMEDIOS/TERM LAPA,9004,16948,2061,278,2,18429,495,8595,215,32165,56027,11191,361,99744
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800410 - SANTA MONICA/TERM LAPA,15659,32513,2992,566,3,28415,758,7784,339,36366,89029,20311,533,146239
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800610 - JD DONARIA/TERM PIRITUBA,6908,28065,3593,262,1,21575,641,2781,417,37432,64243,17347,518,119540
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800710 - VILA CLARICE/TERM PIRITUBA,7088,21008,2612,400,4,18831,406,9298,336,28883,59983,12051,676,101593
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800810 - STA MONICA/TERMPIRITUBA,10685,29264,3168,437,8,22343,610,8068,361,42280,74944,18494,682,136400
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800910 - CID DABRIL III/TERMPIRITUBA,2842,6613,768,157,2,5283,112,1100,106,8174,16983,4436,155,29748
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,800931 - CID DABRIL III/TERMPIRITUBA,8211,17586,1981,326,4,17272,267,6048,341,21424,52036,14573,554,88587
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,804010 - SOL NASCENTE/LAPA,22390,49438,3341,610,7,56307,851,11744,500,62113,145188,22893,1060,231254
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,804310 - VILA NOVA ESPERANÇA/LAPA,5055,11367,741,177,1,9492,206,667,65,10449,27771,7557,224,46001
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,804710 - JARAGUA/LAPA,23737,41855,3393,578,20,49806,803,5330,409,60348,125931,23686,945,210910
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,804731 - VILA AURORA/LAPA,149,289,30,2,0,465,30,35,10,394,1010,83,0,1487
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,804741 - JARAGUA/METRO VILA MADALENA,6389,11862,1213,292,3,12407,141,2347,97,10855,34751,5184,190,50980
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,804751 - RECANTO DOS HUMILDES/LAPA,455,1354,97,15,0,1885,31,77,22,1269,3936,308,13,5526
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,805010 - PQ MORRO DOCE/LAPA,14314,28039,2744,339,2,25677,532,8376,327,39338,80350,14892,449,135029
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,805021 - ANHANGUERA/LAPA,287,2645,177,31,0,2835,23,4,35,558,6037,346,14,6955
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,805031 - PQ MORRO DOCE/LAPA,8229,17313,1199,138,1,18981,331,1919,90,18899,48201,5839,303,73242
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,805032 - MORRO DOCE/LAPA,48,78,11,1,0,108,6,24,5,249,281,45,0,575
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,805510 - PERUS/LAPA,23845,44816,4903,569,3,57171,986,24191,851,77451,157335,26264,991,262041
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,805551 - PERUS/BARRA FUNDA,13139,27071,2802,314,7,34548,494,10242,661,30966,89278,14041,520,134805
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,806010 - VILA PIAUI/LAPA,13449,22806,2443,540,5,21399,326,5803,301,28753,67072,14512,470,110807
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,806210 - PQ S DOMINGOS/LAPA,2915,5626,438,79,1,4524,125,645,43,5514,14396,4616,64,24590
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,806510 - VILA CLARICE/LAPA,2767,5894,608,180,0,5746,100,1639,64,5914,16998,5439,141,28492
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,810010 - TERMPIRITUBA/TERM LAPA,11439,37478,5716,988,21,34662,992,9463,455,84090,101214,26546,973,212823
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,820010 - TERM PIRITUBA/TERMPIRITUBA,4930,12363,2154,271,1,9816,290,4056,216,28313,34097,15800,332,78542
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,821510 - JD PAULISTANO/PCA DO CORREIO,12230,33574,4642,404,2,28525,1055,1262,307,43886,82001,21537,322,147746
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,830010 - TERM PIRITUBA/TERM LAPA,5363,18949,3377,346,0,14305,497,6571,308,48080,49716,17193,448,115437
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,840010 - TERM PIRITUBA/PCA RAMOS,26665,80766,14825,1844,14,64984,2286,9774,1242,165521,202400,59826,1388,429135
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,846M10 - JD MARISA/SHOP IBIRAPUERA,7128,14156,1698,327,4,11664,193,2829,216,13208,38215,5478,160,57061
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,847J10 - CITY JARAGUA/JAGUARE,8118,28151,3317,386,3,26986,448,2703,285,31472,70397,11056,360,113285
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,847J21 - CITY JARAGUA/LAPA,445,1150,244,13,0,1152,68,11,34,1356,3117,744,16,5233
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,847P10 - TERM PIRITUBA/ITAIM BIBI,30832,89316,15533,2663,19,79902,2593,19854,1861,155243,242573,37311,1117,436244
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,847P42 - VILA BRASILANDIA/ITAIM BIBI,5114,16152,2444,513,5,14529,325,3509,249,21883,42840,6407,180,71310
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,850010 - TERM PIRITUBA/BARRA FUNDA,13801,43712,10636,1383,7,60784,1744,33007,2473,111456,167547,37592,1080,317675
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,852810 - JD GUARANI/PCA DO CORREIO,16431,49402,6663,688,9,48968,1268,2357,826,54843,126612,29980,522,211957
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,854410 - CID DABRIL 3 GLEBA/PC RAMOS AZ,5746,15792,2459,267,1,17369,422,2578,246,19650,44880,8561,236,73327
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,854810 - JD DOS CUNHAS/PCA DO CORREIO,7342,22893,3009,232,5,20000,475,4105,254,30362,58315,14206,321,103204
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,854910 - TAIPAS/PCA DO CORREIO,20066,51929,6817,639,5,40792,1090,3560,444,53702,125342,34351,696,214091
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,859410 - CID DABRIL/PCA RAMOS AZEVEDO,31174,71902,10642,1480,9,63287,1852,11648,1070,97466,193064,49799,1291,341620
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,859421 - CID PIRITUBA/PCA RAMOS AZEVEDO,227,1076,217,13,0,1256,19,1,11,706,2820,352,8,3886
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,859441 - COHAB PEDRA VERDE/PCA RAMOS AZ,692,2771,392,31,0,2878,30,11,20,1814,6825,667,18,9324
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,860010 - TERM PIRITUBA/LGO PAISSANDU,14003,47276,8147,769,10,43018,1743,2587,801,94123,118354,24392,672,237541
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,860022 - TERM PIRITUBA/LGO DO PAISSANDU,651,2345,509,23,0,2529,103,35,31,7479,6226,854,17,14576
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,862210 - MORRO DOCE/PCA RAMOS DE AZEVED,42353,88298,9280,1082,3,86162,1794,16025,909,91165,245906,34206,1435,372712
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,862231 - MORRO DOCE/PCA RAMOS DE AZEVED,181,510,51,5,0,518,31,3,21,321,1320,113,0,1754
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,862242 - SOL NASCENTE/PCA RAMOS AZEVEDO,157,577,60,4,0,592,24,55,22,383,1491,134,0,2008
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,867710 - JD LIBANO/PCA RAMOS DE AZEVEDO,28100,52609,5083,1020,8,51909,1064,8389,525,57018,148707,29532,927,236184
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,868610 - MANGALOT/PCA RAMOS AZEVEDO,12109,24786,2770,586,5,21278,331,4542,222,22988,66629,15254,308,105179
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,868621 - MANGALOT/TERMINAL PIRITUBA,539,913,134,18,0,1053,56,212,22,951,2947,736,12,4646
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,869610 - JARAGUA/PCA RAMOS AZEVEDO,10651,19064,2233,567,2,17487,394,3024,239,22063,53661,13160,369,89253
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,869641 - JARAGUA/PCA RAMOS AZEVEDO,9211,18024,2095,451,3,16759,405,2594,270,18908,49812,12213,454,81387
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,888P10 - PERUS/COHAB TAIPAS,22392,37793,3983,607,3,36240,834,13933,795,54874,116580,41523,1088,214065
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,901210 - ITABERABA/TERM LAPA,2451,9202,1291,144,6,9705,187,2956,172,11320,26114,7645,84,45163
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,917H10 - MERCADO PIRITUBA/VLA MARIANA,59789,119493,15747,4325,33,90608,1994,23391,1275,169011,316655,65777,1910,553353
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,930110 - TERM CASA VERDE/PAISSANDU,12997,35372,4870,756,0,24999,613,2343,353,40298,82303,21067,337,144005
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,938C10 - COHAB TAIPAS/TERM PRINC ISABEL,9030,25680,3803,432,2,23617,487,2145,292,29818,65488,20848,395,116549
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,938C21 - COHAB TAIPAS/TERMINAL LAPA,517,1158,201,5,0,1027,76,108,33,1476,3125,1339,10,5950
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,948A10 - VL ZATTI/TERM PIRITUBA,6978,22307,3150,490,5,20490,378,4630,359,24092,58787,14738,360,97977
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,950010 - TERM CACHOEIRINHA/PAISSANDU,16763,49020,8631,773,2,38472,1525,2954,554,81894,118694,31982,531,233101
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,950110 - TERM  CACHOEIRINHA/PAISSANDU,30777,117427,20510,1350,9,99326,3890,5830,1322,234485,280441,54728,1373,571027
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,957T10 - COHAB TAIPAS/ITAIM BIBI,16198,43749,5587,886,4,41817,879,7508,543,57996,117171,22961,555,198683
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,958P10 - JD NARDINI/COHAB TAIPAS,12342,27807,3112,718,5,28074,507,5448,349,32574,78362,11411,432,122779
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,965310 - PEDRA BRANCA/LGO DO PAISSANDU,26556,65732,10012,1152,5,50799,1711,2264,549,85267,158780,46734,761,291542
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,975A10 - VILA BRASILANDIA/METRO ANA ROS,11671,38185,5657,1173,3,30221,822,3331,477,47238,91540,18247,347,157372
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,978J10 - VOITH/PCA PRINC ISABEL,11023,34242,5206,576,5,31774,790,2991,450,40023,87057,21093,436,148609
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,978L10 - TERM CACHOEIRNHA/TERM P ISABEL,9051,28126,5031,637,2,24531,872,7920,496,52638,76666,20464,398,150166
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N10111 - TERM LAPA/TERM PQ D PEDRO II,564,1360,177,1,0,1216,51,62,64,2894,3495,734,14,7137
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N10211 - TERM LAPA/TERM PQ D PEDRO II,1545,3611,494,28,0,2846,131,339,120,2801,9114,1423,34,13372
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N10311 - TERM PIRITUBA/TERM LAPA,268,560,139,13,0,685,55,102,19,1636,1841,246,12,3735
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N10411 - TERM PIRITUBA/TERM LAPA,607,1255,375,11,0,844,100,233,61,4383,3486,647,26,8542
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N10611 - T PQ D PEDRO /MET BARRA FUNDA,590,1883,166,5,0,958,25,257,62,1179,3946,565,12,5702
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N13111 - TERM LAPA/VILA PIAUI,184,239,68,1,0,333,24,64,7,474,920,99,3,1496
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N13211 - TERM PIRITUBA/PQ SAO DOMINGOS,78,287,69,0,0,266,13,41,8,550,762,97,6,1415
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N13311 - TERM PIRITUBA/CID D ABRIL 3ª G,115,178,12,1,0,255,13,32,8,678,614,114,5,1411
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N13411 - TERM CACHOEIRINHA/TAIPAS,471,911,188,1,0,815,110,3,34,2590,2533,500,18,5641
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N13511 - TERM PIRITUBA/JD DONARIA,370,961,228,2,0,982,62,193,41,2021,2839,395,21,5276
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,N13611 - TERM LAPA/MORRO DOCE,482,799,219,3,0,1148,76,196,17,1550,2940,196,12,4698
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,RNOT11 - RESERVA NOTRNA,2,2,0,0,0,2,0,0,0,10,6,2,0,18
CONCESSAO,AREA 1,Jan-18,SANTA BRIGIDA,TREI10 - TREINAMENTO,0,17,10,0,0,19,2,15,2,105,65,17,0,187
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,106A10 - METRO SANTANA / ITAIM BIBI,31070,84059,13018,2299,13,84573,1383,16039,1490,151647,233944,43162,873,429626
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,107T10 - CID UNIVERSIT/ METRO TUCURUVI,17301,50794,9785,1244,15,40769,898,10533,1136,78493,132475,31680,600,243248
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,107T31 - METRO TUCURUVI/PINHEIROS,172,785,164,16,0,546,19,134,92,694,1928,230,0,2852
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,115610 - VILA SABRINA/PC DO CORREIO,23636,46341,6152,836,0,36946,518,5233,468,49386,120130,29834,597,199947
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,115631 - VILA SABRINA/PÇA DO CORREIO,282,695,147,6,2,509,38,94,41,592,1814,206,0,2612
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,118C10 - JD PERY ALTO/METRO ST CECILIA,37992,95121,13914,1414,14,71357,1598,15594,896,104601,237900,59811,1221,403533
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,119C10 - VILA SABRINA/TERM PRINC ISABEL,26627,33391,2541,481,0,23120,259,2508,223,28605,89150,20732,306,138793
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,148L10 - CACHOEIRINHA/LAPA,27966,71575,9278,987,7,61957,1627,8107,503,101441,182007,57616,983,342047
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,148P10 - JD PERY/LAPA,25467,61371,8827,1169,5,46702,1223,17976,1154,78869,163894,51240,877,294880
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,170310 - CAMPO LIMPO/TERM PARADA INGLES,10463,23544,2797,307,2,21259,488,1672,257,31541,60789,15983,491,108804
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,172110 - VILA EDE/METRO CARANDIRU,18607,42876,5821,1162,3,37837,615,30058,1438,44208,138417,43691,833,227149
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,172610 - VILA ZILDA/METRO SANTANA,21782,69141,7676,749,3,41553,1417,8557,524,83966,151403,37525,956,273850
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,172N10 - SHOP CENTER NORTE/METRO BELEM,17312,44656,6324,861,5,39865,873,7107,798,70281,117801,38282,639,227003
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,172N21 - FAC UNINOVE/METRO BELEM,0,5,0,0,0,150,0,0,0,0,155,0,0,155
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,172N22 - CATUMBI/METRO BELEM,52,466,23,4,0,3420,25,3,219,114,4212,194,14,4534
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,173210 - VILA SABRINA/METRO SANTA CECIL,16194,42747,5414,882,5,37621,662,5454,543,42977,109522,32469,473,185441
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,174110 - VILA DIONIZIA/METRO SANTANA,14154,42627,6275,1252,11,33575,730,19028,706,43379,118358,22216,646,184599
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,174210 - JD ANTARTICA/METRO SANTANA,12731,37426,5460,749,9,28979,607,13563,442,42091,99966,26449,594,169100
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,174310 - JD PERY ALTO/METRO TIETE,21286,57443,8544,1252,7,44803,1075,12391,756,62595,147557,27066,853,238071
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,174410 - LAUZANE PAULISTA/METRO SANTANA,12639,32201,4009,1014,5,21468,422,16677,448,37520,88883,26203,482,153088
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,174510 - VL NV CACHOEIRINHA/SHOP C NORT,8979,24193,3637,788,3,20227,442,7313,372,26131,65954,15805,458,108348
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,174M10 - JD BRASIL/MUSEU IPIRANGA,19904,45306,5491,731,15,31078,881,4563,600,48145,108569,35199,463,192376
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,175610 - PEDRA BRANCA/METRO SANTANA,10516,27629,3905,655,8,20821,447,12477,434,32350,76892,22864,459,132565
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,175710 - CONJ BANCARIOS/METRO SANTANA,3231,13374,1767,421,0,9710,153,2816,140,10469,31612,9572,139,51792
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,175810 - JD ANTARTICA/METRO SANTANA,17768,43520,6175,872,8,32588,673,20022,624,53670,122250,28416,721,205057
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,175910 - JD PERY/METRO SANTANA,17693,45685,6534,1075,2,34815,596,23063,705,55951,130168,30782,722,217623
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,175P10 - EDU CHAVES/ANA ROSA,24165,75632,12734,2624,6,55523,1090,25393,1339,101612,198506,43603,852,344573
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,175T10 - METRO SANTANA/METRO JABAQUARA,47235,104925,18081,2578,17,100087,2028,24008,1865,196444,300824,63696,1618,562582
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,176010 - COHAB ANTARTICA/SHOP C NORTE,9334,26636,3724,687,6,23887,448,5666,349,23214,70737,13954,454,108359
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,176410 - JD CORISCO/METRO SANTANA,12183,47537,4777,597,6,28668,722,5443,435,51307,100368,27965,747,180387
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,176441 - CEMIT PQ DA CANT/MET P INGLESA,18,102,18,3,0,58,4,14,3,58,220,21,0,299
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,176510 - JD CABUÇU/METRO TUCURUVI,9221,19021,2807,417,1,18090,234,16950,447,19064,67188,19228,431,105911
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,176610 - JD CABUÇU/METRO SANTANA,712,1885,261,30,0,1189,133,80,62,1758,4352,1625,0,7735
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,176710 - EDU CHAVES/METRO TUCURUVI,13481,24877,3796,693,2,23098,273,22768,471,23609,89459,31612,505,145185
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,177110 - VILA ZILDA/METRO SANTANA,7766,29929,3700,398,4,21160,439,3760,331,33132,67487,14848,468,115935
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,177210 - JD FILHOS DA TERRA/METRO TUCUR,11402,37249,4934,424,4,31038,542,20179,706,37827,106478,22588,741,167634
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,177310 - VILA AYROSA/METRO SANTANA,11215,29002,3067,244,2,18590,595,185,137,29217,63037,22216,439,114909
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,177810 - JACANA/METRO SANTANA,5481,15061,1935,278,6,10443,341,1471,115,17133,35131,12443,174,64881
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,177H10 - METRO SANTANA/BUTANTA- USP,14094,39543,5876,1835,13,29251,396,8987,547,47747,100542,25269,547,174105
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,177H21 - METRO SANTANA/PINHEIROS,1192,2340,495,76,3,2517,87,939,111,3961,7760,2444,24,14189
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,177Y10 - CASA VERDE/PINHEIROS,11147,39327,7720,966,3,33065,499,17881,685,64499,111293,14241,412,190445
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,178210 - V NOVA GALVAO/METRO SANTANA,9998,27635,3002,330,2,20264,577,1722,251,29492,63781,18509,378,112160
CONCESSAO,AREA 2,Jan-18,SAMBAIBA,178310 - CACHOEIRA/METRO SANTANA,16970,44398,4778,603,6,26623,809,6807,473,52366,101467,25571,695,180099
